Statement,Link,Date,Source,Label
"While previous clemency boards granted restoration of civil rights to thousands of Floridians  ""so far this year under this clemency board four (felons) have gotten their rights back.""",https://www.politifact.com/factchecks/2019/nov/21/nikki-fried/2019-few-florida-felons-got-their-voting-rights-ba/,11/21/2019 0:00,Nikki Fried,mostly-true
Today in America — a new study came out — 20 years out whites who borrowed money 94% of them have paid off their student loan debt; 5% of African Americans have paid it off.,https://www.politifact.com/factchecks/2019/nov/21/elizabeth-warren/elizabeth-warren-misstates-findings-racial-dispari/,11/21/2019 0:00,Elizabeth Warren,barely-true
The president had to confess in writing in court to illegally diverting charitable contributions that were supposed to go to veterans.,https://www.politifact.com/factchecks/2019/nov/21/pete-buttigieg/pete-buttigieg-falsely-says-donald-trump-illegally/,11/21/2019 0:00,Pete Buttigieg,FALSE
"Says President Donald Trump ""fired Lt. Col. Vindman because he testified agaisnt (sic) him and corroborated the Whistleblowers (sic) testimony.""",https://www.politifact.com/factchecks/2019/nov/21/facebook-posts/trump-did-not-fire-alexander-vindman-national-secu/,11/21/2019 0:00,Facebook posts,FALSE
Over 70% of the people support Roe v. Wade. Over 90% of the people support funding for Planned Parenthood and making sure women can get the health care they need.,https://www.politifact.com/factchecks/2019/nov/21/amy-klobuchar/klobuchar-leans-support-roe-v-wade-planned-parenth/,11/21/2019 0:00,Amy Klobuchar,half-true
Since President (Donald Trump’s) election 36000 jobs have been created in WI.,https://www.politifact.com/factchecks/2019/nov/21/mike-pence/mike-pence-right-about-wisconsin-jobs-increase/,11/21/2019 0:00,Mike Pence,mostly-true
"Says ""President Obama fired every Bush appointed ambassador upon his election.""",https://www.politifact.com/factchecks/2019/nov/21/mark-meadows/no-obama-didnt-fire-all-bushs-politically-appointe/,11/21/2019 0:00,Mark Meadows,barely-true
"Says a photo shows CNN chyrons that read ""Democrats ask ‘Why even have a Second Amendment?'"" and ""CNN Exclusive: China cracks down on pro democracy demonstrators.""",https://www.politifact.com/factchecks/2019/nov/21/viral-image/these-supposed-cnn-chyrons-are-fake-according-netw/,11/20/2019 0:00,Viral image,FALSE
160 million people like their private insurance.,https://www.politifact.com/factchecks/2019/nov/21/joe-biden/do-160-million-americans-like-their-health-insur/,11/20/2019 0:00,Joe Biden,half-true
"Says Nancy Pelosi said ""It is dangerous to let the voters decide Trump’s fate.""",https://www.politifact.com/factchecks/2019/nov/21/facebook-posts/no-pelosi-didnt-say-its-dangerous-let-voters-decid/,11/20/2019 0:00,Facebook posts,FALSE
In America there is a father who is holding down two jobs and paying more taxes than the richest 400 families in America.,https://www.politifact.com/factchecks/2019/nov/21/kamala-harris/kamala-harris-claim-about-typical-dad-paying-more-/,11/20/2019 0:00,Kamala Harris,barely-true
"Says Chris Wallace tweeted to Donald Trump ""You’re a fraud. A charlatan. A thug. A loser. A trust fund baby.""",https://www.politifact.com/factchecks/2019/nov/21/viral-image/no-chris-wallace-didnt-call-donald-trump-bunch-nam/,11/20/2019 0:00,Viral image,pants-fire
Says a photo of a tortured man is U.S. diplomat Chris Stevens who was killed in the 2012 Benghazi attack.,https://www.politifact.com/factchecks/2019/nov/20/viral-image/no-gruesome-photo-tortured-man-isnt-benghazi-victi/,11/20/2019 0:00,Viral image,pants-fire
Says a photo shows a pack of wolves walking in a single line in the snow being led by the sick.,https://www.politifact.com/factchecks/2019/nov/20/viral-image/facebook-posts-viral-wolf-pack-image-miscategorize/,11/20/2019 0:00,Viral image,FALSE
"Says Governor Cooper has vetoed ""every single teacher pay raise we've ever passed.""",https://www.politifact.com/factchecks/2019/nov/19/david-lewis/nc-republican-tells-half-story-about-teacher-pay-v/,11/19/2019 0:00,David Lewis,half-true
They never thought ... that I was going to release that call and I really had no choice because Adam Schiff made up a call.,https://www.politifact.com/factchecks/2019/nov/19/donald-trump/donald-trump-schiff-ukraine-timeline-phone-memo/,11/19/2019 0:00,Donald Trump,FALSE
Nancy Pelosi Adam Schiff and the rest of the corrupt Democrats made a promise to their crazy left-wing base that they would impeach me even BEFORE I took office.,https://www.politifact.com/factchecks/2019/nov/19/donald-trump/no-evidence-trumps-claim-pelosi-schiff-promised-im/,11/19/2019 0:00,Donald Trump,FALSE
"The Austin Independent School District board voted to mandate ""a pornographic sex education policy that includes instruction on anal sex and how to place a condom on an erect penis.""",https://www.politifact.com/factchecks/2019/nov/19/todd-starnes/no-texas-school-district-did-not-adopt-pornographi/,11/19/2019 0:00,Todd Starnes,barely-true
One in eight American adults or 12.7 percent of the U.S population now meets diagnostic criteria for alcohol use disorder.,https://www.politifact.com/factchecks/2019/nov/19/richard-ojeda/what-percentage-americans-have-alcohol-use-disorde/,11/19/2019 0:00,Richard Ojeda,half-true
There’s actually been more subpoenas issued by the (U.S. House) majority than bills passed.,https://www.politifact.com/factchecks/2019/nov/19/rob-wittman/rob-wittman-wrongly-says-house-dems-have-issued-mo/,11/19/2019 0:00,Rob Wittman,FALSE
Says Steph Curry decided to split with Nike because the company wouldn’t allow him to write Bible scriptures in his shoes.,https://www.politifact.com/factchecks/2019/nov/18/facebook-posts/no-steph-currys-split-nike-had-nothing-do-religion/,11/18/2019 0:00,Facebook posts,FALSE
$53 million a week is coming across the border in drugs.,https://www.politifact.com/factchecks/2019/nov/18/david-mckinley/what-value-drugs-come-us-border/,11/18/2019 0:00,David McKinley,mostly-true
"Columbia Mo. is ""one of the fastest growing cities in the region the only city in the state to grow jobs faster than the nation as a whole.""",https://www.politifact.com/factchecks/2019/nov/16/brian-treece/columbias-economy-may-be-booming-it-hasnt-beat-out/,11/16/2019 0:00,Brian Treece,barely-true
Missouri has one of the highest rates of uninsured children in the country.,https://www.politifact.com/factchecks/2019/nov/16/nicole-galloway/claim-missouri-among-highest-rates-uninsured-child/,11/16/2019 0:00,Nicole Galloway,half-true
Everywhere Marie Yovanovitch went turned bad including Somalia and Ukraine.,https://www.politifact.com/factchecks/2019/nov/15/donald-trump/trump-inaccurately-disparages-yovanovitch-somalia-/,11/15/2019 0:00,Donald Trump,pants-fire
"Says Marie Yovanovitch was ""dishonest"" when she claimed under oath that she never personally responded to an email from a Democratic staffer. But ""in fact it turns out that she did respond.""",https://www.politifact.com/factchecks/2019/nov/15/tucker-carlson/fact-checking-tucker-carlsons-false-claim-about-te/,11/15/2019 0:00,Tucker Carlson,FALSE
"Says four Republican representatives ""voted to impeach President Donald Trump.""",https://www.politifact.com/factchecks/2019/nov/15/facebook-posts/no-four-republicans-did-not-vote-impeach-president/,11/15/2019 0:00,Facebook posts,FALSE
"Says ""Russia donated 0$ to Donald Trump. Russia donated 145.000.000$ to the Clinton Foundation.""",https://www.politifact.com/factchecks/2019/nov/15/facebook-posts/no-russia-did-not-donate-145-million-clinton-found/,11/15/2019 0:00,Facebook posts,FALSE
"Says Democrats ""spent $40000000 of YOUR tax dollars trying to impeach Trump.""",https://www.politifact.com/factchecks/2019/nov/15/facebook-posts/viral-post-says-democrats-spent-40-million-impeach/,11/15/2019 0:00,Facebook posts,FALSE
Says a zip tie attached a car is a sex trafficking tactic to mark women as a target and abduct them.,https://www.politifact.com/factchecks/2019/nov/15/facebook-posts/no-sex-traffickers-arent-using-zip-ties-mark-victi/,11/15/2019 0:00,Facebook posts,FALSE
Confederate veterans were conferred with many of the same benefits of other United States military veterans by Acts of Congress back in 1929 and 1957.,https://www.politifact.com/factchecks/2019/nov/15/sid-miller/did-congressional-acts-give-confederate-veterans-f/,11/15/2019 0:00,Sid Miller,mostly-true
All signs seem to point to Hillary (Clinton) laying the groundwork to run for president again.,https://www.politifact.com/factchecks/2019/nov/15/kay-hoflander/no-hillary-clinton-not-currently-laying-groundwork/,11/15/2019 0:00,Kay Hoflander,FALSE
The Russians are violating all of the rules treaties understandings that they committed to that actually kept the peace in Europe for nearly 70 years.,https://www.politifact.com/factchecks/2019/nov/14/william-taylor/fact-checking-impeachment-witness-william-taylors-/,11/14/2019 0:00,William Taylor,mostly-true
Many of the people in DACA no longer very young are far from ‘angels.’ Some are very tough hardened criminals.,https://www.politifact.com/factchecks/2019/nov/14/donald-trump/donald-trumps-label-some-daca-recipients-very-toug/,11/14/2019 0:00,Donald Trump,FALSE
Says photos show the Trump-Ukraine whistleblower with Chuck Schumer Elizabeth Warren Nancy Pelosi and Hillary Clinton.,https://www.politifact.com/factchecks/2019/nov/14/viral-image/s-not-whistleblower-posing-democratic-politicians-/,11/14/2019 0:00,Viral image,pants-fire
"Says President Trump donated his ""second quarter salary to rebuild military cemeteries"" and that the media ignored it and every other story of him donating his salary as POTUS.",https://www.politifact.com/factchecks/2019/nov/14/facebook-posts/trump-didnt-donate-salary-rebuild-military-cemeter/,11/14/2019 0:00,Facebook posts,FALSE
Says television host Steve Harvey authored a pro-Trump rant about raccoons and exterminators.,https://www.politifact.com/factchecks/2019/nov/14/facebook-posts/no-steve-harvey-didnt-write-viral-pro-trump-raccoo/,11/14/2019 0:00,Facebook posts,FALSE
"Says William Taylor and George Kent the public witnesses in the House impeachment inquiry are ""Never Trumpers.""",https://www.politifact.com/factchecks/2019/nov/13/donald-trump/donald-trump-says-william-taylor-and-george-kent-a/,11/13/2019 0:00,Donald Trump,FALSE
Did you know? Dentists are the only physicians that believe you can get away with leaving dead tissue in the body. One root canal tooth can shut down 63% of your immune system.,https://www.politifact.com/factchecks/2019/nov/13/facebook-posts/claim-about-root-canals-causing-serious-illness-no/,11/13/2019 0:00,Facebook posts,FALSE
"Says Obama said black people have the ""worst jobs the worst housing"" and face rampant police brutality ""but when so-called black committeemen came around election time we’d all line up and vote the straight Democratic ticket sell our souls for a Christmas turkey.""",https://www.politifact.com/factchecks/2019/nov/12/committee-defend-president/pro-trump-facebook-ad-distorts-obamas-words-about-/,11/12/2019 0:00,Committee to Defend the President,pants-fire
Photos show the whistleblower with Nancy Pelosi and Hillary Clinton.,https://www.politifact.com/factchecks/2019/nov/12/facebook-posts/no-these-photos-dont-show-alleged-whistleblower-po/,11/12/2019 0:00,Facebook posts,FALSE
"A photo of ""Obama’s White House staff"" shows the alleged Ukraine whistleblower.",https://www.politifact.com/factchecks/2019/nov/12/viral-image/no-isnt-photo-ukraine-whistleblower/,11/12/2019 0:00,Viral image,FALSE
If we make no changes over the next 10 years Americans will reach into their pockets and pay out about $11 trillion on insurance premiums copays deductibles and uncovered medical expenses.,https://www.politifact.com/factchecks/2019/nov/12/elizabeth-warren/warren-says-out-pocket-health-spending-will-total-/,11/12/2019 0:00,Elizabeth Warren,TRUE
Says a Craigslist ad offered to pay actors to be Trump supporters for a rally.,https://www.politifact.com/factchecks/2019/nov/11/facebook-posts/no-craigslist-ad-offering-pay-trump-support-phony/,11/11/2019 0:00,Facebook posts,FALSE
"Says House Democrats passed impeachment rules that ""do not allow any witness to be called unless the witness is approved by Adam Schiff"" ""do not allow involvement of the President’s legal counsel"" and ""do not allow any witness to be questioned unless the question is approved by Adam Schiff.""",https://www.politifact.com/factchecks/2019/nov/11/facebook-posts/social-media-posts-misrepresent-house-democrats-ru/,11/11/2019 0:00,Facebook posts,barely-true
"President Donald Trump's phone call with the Ukrainian president ""sounds exactly like what Joe Biden did.""",https://www.politifact.com/factchecks/2019/nov/11/rand-paul/rand-paul-said-trumps-actions-related-ukraine-were/,11/11/2019 0:00,Rand Paul,FALSE
It’s only a federal crime for the inspector general to out a whistleblower.,https://www.politifact.com/factchecks/2019/nov/11/donald-trump-jr/outing-whistleblower-only-crime-if-inspector-gener/,11/11/2019 0:00,Donald Trump Jr.,mostly-true
449000 Californians turned down jury duty because they were not citizens… but they were registered voters.,https://www.politifact.com/factchecks/2019/nov/11/viral-image/no-evidence-449000-noncitizens-were-registered-vot/,11/11/2019 0:00,Viral image,FALSE
Says people shouldn’t make birthday donations on Facebook because the organization can claim the donation as a tax write-off and only has to deliver 15% of the donation to the charity organization.,https://www.politifact.com/factchecks/2019/nov/11/facebook-posts/post-facebook-spreads-myths-about-platforms-birthd/,11/11/2019 0:00,Facebook posts,FALSE
